"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","GA4 Sessions","GA4 Views","GA4 Engaged sessions","GA4 Engagement rate","GA4 Key events","GA4 Event count","GA4 Total revenue","Clicks","Impressions","CTR","Position","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.conair-extractsolutions.co.uk/","text/html; charset=UTF-8","200","OK","Indexable","","ConAir extract Solutions - kitchen extract ductwork ventilation fan cleaning | Con Air Extract Solutions","104","901","ConAir extract Solutions - Kitchen, Extraction Fan, Cleaning Specialists, Ductwork cleaning and Modification, Ventilation System cleaning.","138","843","","0","","0","","0","Before Cleaning process","23","After Cleaning process","22","noodp","","","https://www.conair-extractsolutions.co.uk/","","","","","","29667","7029","7029","1.042","","263","58","4.534","69.703","Normal","5.764","0","0","","27","13","0","100.000","21","19","0","5","3","0","","","","","7344d7ec7c04c890247d64e8f40277e8","0.713","","","","","en-US","1.1","","","","","","","","","","","","51","1898.943","14721.635","7343.242","7343.242","0.000","0.267","10566","0","34","2219880","7443","1","2062106","10","27653","11","77995","11","44683","1","0","0","0","0","5164","4","","","","","","0","0","0","0","0","10566","0","0","168.864","Good","391.764","Good","2219880","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","1 issue found","4 resources found","5750","","8749","2207273","2 resources found","225","1527540","0","0","","85","1 resource found","100","","","100","","","","","","https://www.conair-extractsolutions.co.uk/","2026-06-03 09:13:28"
"https://www.conair-extractsolutions.co.uk/tag/extraction/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","2","","13","13","0","100.000","0","0","0","0","0","0","","","","","","4.411","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/tag/extraction/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/why-clean-extract-systems/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","22","13","0","100.000","0","0","0","0","0","0","","","","","","5.002","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/why-clean-extract-systems/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/kitchen-extract-cleaning-weston-super-mare/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","22","13","0","100.000","0","0","0","0","0","0","","","","","","5.597","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/kitchen-extract-cleaning-weston-super-mare/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/tag/ductwork/","text/html; charset=UTF-8","200","OK","Indexable","","Ductwork Archives - Con Air Extract Solutions | Con Air Extract Solutions","73","639","","0","0","","0","Ductwork","8","","0","Papas Traditional Fish & Chips","30","Cafe la Mer","11","","","","https://www.conair-extractsolutions.co.uk/tag/ductwork/","","","","","","23901","6420","6420","0.951","","253","63","4.016","81.376","Easy","6.452","1","2","","16","13","0","100.000","34","24","0","5","3","0","","","","","245993e9e8abf6818b0d453ab4260bf2","6.205","","","","","en-US","1.1","","","","","","","","","","","","91","785.000","10163.220","785.000","785.000","0.000","0.000","0","0","1","601","601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","0","0","0.000","","35.629","Good","601","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","","2 resources found","0","","0","0","","5","0","0","0","","0","","100","","","50","","","","","","https://www.conair-extractsolutions.co.uk/tag/ductwork/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/tag/kitchen-cleaning/","text/html; charset=UTF-8","200","OK","Indexable","","Kitchen Cleaning Archives - Con Air Extract Solutions | Con Air Extract Solutions","81","706","","0","0","","0","Kitchen Cleaning","16","","0","Papas Traditional Fish & Chips","30","Cafe la Mer","11","","","","https://www.conair-extractsolutions.co.uk/tag/kitchen-cleaning/","","","","","","24869","6568","6568","0.973","","297","70","4.243","84.886","Easy","7.122","1","2","","17","13","0","100.000","37","25","0","5","3","0","","","","","2b53d6f6c01181d82122cde5d2a48d4c","6.410","","","","","en-US","1.1","","","","","","","","","","","","91","783.000","10165.827","783.000","783.000","0.000","0.000","0","0","1","601","601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","0","0","0.000","","26.800","Good","601","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","","2 resources found","0","","0","0","","5","0","0","0","","0","","100","","","50","","","","","","https://www.conair-extractsolutions.co.uk/tag/kitchen-cleaning/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/tag/ventilation-cleaning/","text/html; charset=UTF-8","200","OK","Indexable","","Ventilation Cleaning Archives - Con Air Extract Solutions | Con Air Extract Solutions","85","735","","0","0","","0","Ventilation Cleaning","20","","0","Papas Traditional Fish & Chips","30","Cafe la Mer","11","","","","https://www.conair-extractsolutions.co.uk/tag/ventilation-cleaning/","","","","","","23997","6426","6426","0.952","","254","63","4.032","80.506","Easy","6.476","1","2","","16","13","0","100.000","34","24","0","5","3","0","","","","","d49022e0b7e790c7cf328d3f4aa92e2d","6.520","","","","","en-US","1.1","","","","","","","","","","","","90","784.000","11733.363","784.000","784.000","0.000","0.000","0","0","1","601","601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","0","0","0.000","","32.761","Good","601","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","","2 resources found","0","","0","0","","5","0","0","0","","0","","100","","","50","","","","","","https://www.conair-extractsolutions.co.uk/tag/ventilation-cleaning/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/kitchen-extract-system-cleaning-services/","text/html; charset=UTF-8","200","OK","Indexable","","kitchen extract system cleaning services | Con Air Extract Solutions","68","598","Kitchen Extract System Cleaning Services. We also Supply and Install, Ductwork, Access Doors, Fans, Filters, Canopies. - Conair Extract Solutions","145","888","","0","Kitchen Extract System Cleaning Services","40","","0","","0","","0","noodp","","","https://www.conair-extractsolutions.co.uk/kitchen-extract-system-cleaning-services/","","","","","","24776","6680","6680","0.990","","307","72","4.264","70.234","Fairly Easy","7.786","1","1","","23","13","0","100.000","28","21","0","5","3","0","","","","","b6a98204d6c54e4db6e5bc9f7d1b93c5","6.599","","","","","en-US","1.1","","","","","","","","","","","","91","786.000","11508.723","786.000","786.000","0.000","0.000","0","0","1","601","601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","0","0","0.000","","38.563","Good","601","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","","2 resources found","0","","0","0","","5","0","0","0","","0","","100","","","50","","","","","","https://www.conair-extractsolutions.co.uk/kitchen-extract-system-cleaning-services/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/tarentella/","text/html; charset=UTF-8","200","OK","Indexable","","Tarentella - Con Air Extract Solutions | Con Air Extract Solutions","66","564","","0","0","","0","Recent Projects","15","Tarentella","10","","0","","0","","","","https://www.conair-extractsolutions.co.uk/tarentella/","","","","","","24407","6571","6571","0.974","","202","54","3.741","79.070","Fairly Easy","5.248","1","1","","15","13","0","100.000","31","22","0","6","4","0","","","","","e0d367ab198f55ed2adb9242644d29a5","6.702","","","","","en-US","1.1","","","","","","","","","","","","91","785.000","11396.008","785.000","785.000","0.000","0.000","0","0","1","601","601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","0","0","0.000","","47.783","Good","601","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","","2 resources found","0","","0","0","","5","0","0","0","","0","","100","","","50","","","","","","https://www.conair-extractsolutions.co.uk/tarentella/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/tag/kitchen-ventilation-cleaning/","text/html; charset=UTF-8","200","OK","Indexable","","Kitchen Ventilation Cleaning Archives - Con Air Extract Solutions | Con Air Extract Solutions","93","808","","0","0","","0","Kitchen Ventilation Cleaning","28","","0","Cafe la Mer","11","Raddy’s Cafe Bar","16","","","","https://www.conair-extractsolutions.co.uk/tag/kitchen-ventilation-cleaning/","","","","","","24010","6409","6409","0.950","","253","61","4.148","82.915","Easy","6.406","1","2","","16","13","0","100.000","34","24","0","5","3","0","","","","","6e23eb4c51daefd4d22834bcf2131824","6.696","","","","","en-US","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/tag/kitchen-ventilation-cleaning/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/gallery/","text/html; charset=UTF-8","200","OK","Indexable","","Gallery - Con Air Extract Solutions | Con Air Extract Solutions","63","535","","0","0","","0","Gallery","7","","0","","0","","0","","","","https://www.conair-extractsolutions.co.uk/gallery/","","","","","","27441","6476","6476","0.960","","172","50","3.440","78.411","Fairly Easy","4.024","1","1","","28","13","0","100.000","38","30","0","5","3","0","","","","","f6e2bb01f1111cc26daab9a2ed0489c8","6.806","","","","","en-US","1.1","","","","","","","","","","","","87","2155.862","2856.934","3657.580","3657.580","0.000","0.000","10480","0","37","566208","6832","1","403644","12","27702","11","83347","12","44683","1","0","0","0","0","5213","4","","","","","","0","0","0","0","0","10480","0","0","101.780","Good","256.795","Good","566208","0","Avoids redirects","Server responds quickly (observed 1 ms)","Applies text compression","1 issue found","4 resources found","5274","","985","554163","1 resource found","232","322318","0","0","","30","1 resource found","100","","","100","","","","","","https://www.conair-extractsolutions.co.uk/gallery/","2026-06-03 09:13:30"
"https://www.conair-extractsolutions.co.uk/kichen-extract-cleaning/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","22","13","0","100.000","0","0","0","0","0","0","","","","","","6.093","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/kichen-extract-cleaning/","2026-06-03 09:13:35"
"https://www.conair-extractsolutions.co.uk/category/testimonials/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","2","","13","13","0","100.000","0","0","0","0","0","0","","","","","","7.367","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/category/testimonials/","2026-06-03 09:13:34"
"https://www.conair-extractsolutions.co.uk/hadleys-at-number-one/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","14","13","0","100.000","0","0","0","0","0","0","","","","","","5.897","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/hadleys-at-number-one/","2026-06-03 09:13:37"
"https://www.conair-extractsolutions.co.uk/the-old-vicarage-nursing-home-bridgwater/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","15","13","0","100.000","0","0","0","0","0","0","","","","","","6.249","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/the-old-vicarage-nursing-home-bridgwater/","2026-06-03 09:13:37"
"https://www.conair-extractsolutions.co.uk/the-milton-larder/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","15","13","0","100.000","0","0","0","0","0","0","","","","","","7.315","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/the-milton-larder/","2026-06-03 09:13:36"
"https://www.conair-extractsolutions.co.uk/banwell-garden-centre-coffee-shop/","text/html; charset=iso-8859-1","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","468","468","468","0.069","","0","","","","","0.000","1","1","","15","13","0","100.000","0","0","0","0","0","0","","","","","","7.736","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/banwell-garden-centre-coffee-shop/","2026-06-03 09:13:37"
"https://www.conair-extractsolutions.co.uk/tag/cleaning/","text/html; charset=UTF-8","200","OK","Indexable","","Cleaning Archives - Con Air Extract Solutions | Con Air Extract Solutions","73","633","","0","0","","0","Cleaning","8","","0","Papas Traditional Fish & Chips","30","Cafe la Mer","11","","","","https://www.conair-extractsolutions.co.uk/tag/cleaning/","","","","","","24804","6556","6556","0.972","","296","70","4.229","85.075","Easy","7.108","1","2","","17","13","0","100.000","37","25","0","5","3","0","","","","","43555ce8d80e6938a08ff62c83f6b33f","7.935","","","","","en-US","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.conair-extractsolutions.co.uk/tag/cleaning/","2026-06-03 09:13:37"
